No,Year,Month,Day,Hour,PM2.5,DEWP,TEMP,PRES,CBWD,LWS,LS,LR
6448,2010,9,26,15,NA,-1.00,24.00,1016.00,CV,1.79,0.00,0.00
6449,2010,9,26,16,NA,-2.00,24.00,1015.00,NW,3.13,0.00,0.00
6450,2010,9,26,17,NA,-2.00,24.00,1015.00,SE,1.79,0.00,0.00
6451,2010,9,26,18,NA,2.00,21.00,1015.00,SE,6.71,0.00,0.00
6452,2010,9,26,19,NA,4.00,17.00,1015.00,SE,9.84,0.00,0.00
6453,2010,9,26,20,NA,6.00,16.00,1015.00,SE,12.97,0.00,0.00
6454,2010,9,26,21,NA,6.00,16.00,1015.00,SE,16.10,0.00,0.00
6455,2010,9,26,22,NA,7.00,15.00,1015.00,SE,17.89,0.00,0.00
6456,2010,9,26,23,NA,8.00,18.00,1015.00,SE,21.02,0.00,0.00
6457,2010,9,27,0,NA,8.00,15.00,1014.00,SE,24.15,0.00,0.00
6458,2010,9,27,1,NA,9.00,14.00,1014.00,SE,27.28,0.00,0.00
6459,2010,9,27,2,NA,9.00,11.00,1014.00,NW,3.13,0.00,0.00
6460,2010,9,27,3,NA,9.00,10.00,1014.00,NW,4.92,0.00,0.00
6461,2010,9,27,4,NA,8.00,10.00,1014.00,NW,8.05,0.00,0.00
6462,2010,9,27,5,NA,8.00,11.00,1015.00,CV,0.89,0.00,0.00
6463,2010,9,27,6,NA,8.00,11.00,1015.00,CV,1.78,0.00,0.00
6464,2010,9,27,7,NA,8.00,12.00,1016.00,NE,1.79,0.00,0.00
6465,2010,9,27,8,NA,1.00,18.00,1016.00,NW,8.05,0.00,0.00
6466,2010,9,27,9,NA,1.00,19.00,1017.00,NW,16.10,0.00,0.00
6467,2010,9,27,10,NA,-2.00,20.00,1017.00,NW,24.15,0.00,0.00
6468,2010,9,27,11,NA,-1.00,21.00,1017.00,NW,29.07,0.00,0.00
6469,2010,9,27,12,NA,-3.00,21.00,1017.00,NW,37.12,0.00,0.00
6470,2010,9,27,13,NA,-3.00,21.00,1016.00,NW,45.17,0.00,0.00
6471,2010,9,27,14,NA,-3.00,22.00,1016.00,NW,53.22,0.00,0.00
6472,2010,9,27,15,NA,-4.00,22.00,1016.00,NW,61.27,0.00,0.00
6473,2010,9,27,16,45.00,-4.00,22.00,1016.00,NW,70.21,0.00,0.00
6474,2010,9,27,17,NA,-4.00,21.00,1016.00,NW,79.15,0.00,0.00
6475,2010,9,27,18,NA,-4.00,20.00,1017.00,NW,86.30,0.00,0.00
6476,2010,9,27,19,NA,-3.00,19.00,1018.00,NW,92.11,0.00,0.00
6477,2010,9,27,20,NA,-2.00,18.00,1019.00,NW,97.03,0.00,0.00
6478,2010,9,27,21,NA,-2.00,16.00,1020.00,NW,101.95,0.00,0.00
6479,2010,9,27,22,NA,-4.00,17.00,1021.00,NW,110.89,0.00,0.00
6480,2010,9,27,23,NA,-4.00,16.00,1022.00,NW,118.94,0.00,0.00
6481,2010,9,28,0,NA,-4.00,14.00,1023.00,NW,123.86,0.00,0.00
6482,2010,9,28,1,NA,-2.00,12.00,1023.00,NW,125.65,0.00,0.00
6483,2010,9,28,2,NA,-3.00,13.00,1024.00,NW,129.67,0.00,0.00
6484,2010,9,28,3,NA,-1.00,9.00,1024.00,NW,132.80,0.00,0.00
6485,2010,9,28,4,NA,0.00,10.00,1025.00,NE,1.79,0.00,0.00
6486,2010,9,28,5,NA,0.00,10.00,1026.00,NE,4.92,0.00,0.00
6487,2010,9,28,6,NA,-1.00,10.00,1027.00,NE,8.94,0.00,0.00
6488,2010,9,28,7,NA,0.00,11.00,1028.00,NE,13.86,0.00,0.00
6489,2010,9,28,8,NA,-1.00,12.00,1028.00,NE,19.67,0.00,0.00
6490,2010,9,28,9,NA,-1.00,14.00,1028.00,NE,24.59,0.00,0.00
6491,2010,9,28,10,NA,-1.00,15.00,1028.00,NE,28.61,0.00,0.00
6492,2010,9,28,11,NA,-1.00,16.00,1027.00,NW,4.02,0.00,0.00
6493,2010,9,28,12,NA,0.00,17.00,1026.00,NE,3.13,0.00,0.00
6494,2010,9,28,13,NA,-2.00,18.00,1025.00,CV,1.79,0.00,0.00
6495,2010,9,28,14,NA,-2.00,19.00,1024.00,SE,1.79,0.00,0.00
6496,2010,9,28,15,NA,-1.00,19.00,1023.00,CV,0.89,0.00,0.00
6497,2010,9,28,16,NA,-2.00,19.00,1023.00,SE,3.13,0.00,0.00
6498,2010,9,28,17,NA,-3.00,18.00,1023.00,SE,6.26,0.00,0.00
6499,2010,9,28,18,NA,0.00,15.00,1023.00,SE,9.39,0.00,0.00
6500,2010,9,28,19,NA,2.00,12.00,1024.00,SE,11.18,0.00,0.00
6501,2010,9,28,20,NA,3.00,12.00,1024.00,SE,12.07,0.00,0.00
6502,2010,9,28,21,NA,5.00,10.00,1024.00,CV,0.89,0.00,0.00
6503,2010,9,28,22,NA,6.00,9.00,1024.00,CV,1.78,0.00,0.00
6504,2010,9,28,23,NA,5.00,8.00,1024.00,CV,2.67,0.00,0.00
6505,2010,9,29,0,NA,5.00,8.00,1024.00,CV,3.56,0.00,0.00
6506,2010,9,29,1,NA,5.00,8.00,1024.00,CV,4.45,0.00,0.00
6507,2010,9,29,2,NA,5.00,7.00,1024.00,NE,0.89,0.00,0.00
6508,2010,9,29,3,NA,5.00,7.00,1024.00,NE,1.78,0.00,0.00
6509,2010,9,29,4,NA,5.00,7.00,1023.00,CV,0.45,0.00,0.00
6510,2010,9,29,5,NA,5.00,6.00,1023.00,CV,0.90,0.00,0.00
6511,2010,9,29,6,NA,5.00,6.00,1023.00,NW,0.89,0.00,0.00
6512,2010,9,29,7,NA,5.00,7.00,1024.00,NW,1.78,0.00,0.00
6513,2010,9,29,8,NA,6.00,10.00,1024.00,NW,3.57,0.00,0.00
6514,2010,9,29,9,NA,7.00,12.00,1023.00,CV,0.45,0.00,0.00
6515,2010,9,29,10,NA,7.00,14.00,1023.00,CV,1.34,0.00,0.00
6516,2010,9,29,11,NA,6.00,16.00,1022.00,CV,2.23,0.00,0.00
6517,2010,9,29,12,NA,6.00,18.00,1021.00,SE,1.79,0.00,0.00
6518,2010,9,29,13,NA,5.00,19.00,1020.00,CV,1.79,0.00,0.00
6519,2010,9,29,14,NA,5.00,20.00,1019.00,SE,3.13,0.00,0.00
6520,2010,9,29,15,NA,5.00,21.00,1018.00,SE,6.26,0.00,0.00
6521,2010,9,29,16,NA,4.00,21.00,1018.00,SE,10.28,0.00,0.00
6522,2010,9,29,17,NA,5.00,20.00,1018.00,SE,13.41,0.00,0.00
6523,2010,9,29,18,NA,7.00,17.00,1018.00,SE,15.20,0.00,0.00
6524,2010,9,29,19,NA,8.00,14.00,1018.00,SE,16.99,0.00,0.00
6525,2010,9,29,20,NA,8.00,14.00,1019.00,CV,0.89,0.00,0.00
6526,2010,9,29,21,NA,9.00,12.00,1019.00,SE,0.89,0.00,0.00
6527,2010,9,29,22,NA,9.00,12.00,1019.00,CV,0.89,0.00,0.00
6528,2010,9,29,23,NA,9.00,10.00,1019.00,NE,1.79,0.00,0.00
6529,2010,9,30,0,NA,9.00,10.00,1019.00,SE,0.89,0.00,0.00
6530,2010,9,30,1,NA,9.00,10.00,1019.00,CV,0.89,0.00,0.00
6531,2010,9,30,2,NA,8.00,9.00,1019.00,CV,1.34,0.00,0.00
6532,2010,9,30,3,NA,8.00,9.00,1019.00,NW,0.89,0.00,0.00
6533,2010,9,30,4,NA,8.00,9.00,1019.00,NW,2.68,0.00,0.00
6534,2010,9,30,5,NA,8.00,8.00,1019.00,NW,4.47,0.00,0.00
6535,2010,9,30,6,NA,8.00,8.00,1019.00,CV,0.45,0.00,0.00
6536,2010,9,30,7,NA,8.00,9.00,1019.00,NW,0.89,0.00,0.00
6537,2010,9,30,8,NA,10.00,12.00,1020.00,NW,4.02,0.00,0.00
6538,2010,9,30,9,NA,10.00,15.00,1020.00,NW,5.81,0.00,0.00
6539,2010,9,30,10,NA,9.00,17.00,1019.00,CV,0.89,0.00,0.00
6540,2010,9,30,11,NA,9.00,19.00,1020.00,NW,1.79,0.00,0.00
6541,2010,9,30,12,NA,9.00,21.00,1018.00,CV,0.89,0.00,0.00
6542,2010,9,30,13,NA,10.00,23.00,1018.00,CV,1.78,0.00,0.00
6543,2010,9,30,14,NA,10.00,24.00,1017.00,SE,1.79,0.00,0.00
6544,2010,9,30,15,NA,10.00,25.00,1016.00,SE,4.92,0.00,0.00
6545,2010,9,30,16,NA,11.00,24.00,1016.00,SE,8.05,0.00,0.00
6546,2010,9,30,17,NA,12.00,23.00,1016.00,SE,9.84,0.00,0.00
6547,2010,9,30,18,NA,13.00,20.00,1017.00,SE,11.63,0.00,0.00
6548,2010,9,30,19,NA,13.00,17.00,1017.00,CV,0.89,0.00,0.00
6549,2010,9,30,20,NA,13.00,16.00,1018.00,SE,0.89,0.00,0.00
6550,2010,9,30,21,209.00,13.00,15.00,1018.00,CV,0.89,0.00,0.00
6551,2010,9,30,22,204.00,13.00,14.00,1019.00,CV,1.78,0.00,0.00
6552,2010,9,30,23,222.00,13.00,14.00,1018.00,NE,0.89,0.00,0.00
6553,2010,10,1,0,231.00,12.00,12.00,1018.00,NE,1.78,0.00,0.00
6554,2010,10,1,1,268.00,12.00,13.00,1018.00,CV,0.89,0.00,0.00
6555,2010,10,1,2,258.00,12.00,13.00,1018.00,CV,1.78,0.00,0.00
6556,2010,10,1,3,196.00,11.00,12.00,1019.00,NW,3.13,0.00,0.00
6557,2010,10,1,4,192.00,11.00,13.00,1019.00,NW,4.02,0.00,0.00
6558,2010,10,1,5,165.00,11.00,12.00,1019.00,CV,0.89,0.00,0.00
6559,2010,10,1,6,156.00,10.00,11.00,1019.00,NE,1.79,0.00,0.00
6560,2010,10,1,7,155.00,11.00,12.00,1020.00,NE,2.68,0.00,0.00
6561,2010,10,1,8,162.00,13.00,14.00,1020.00,NW,1.79,0.00,0.00
6562,2010,10,1,9,211.00,13.00,17.00,1020.00,CV,0.89,0.00,0.00
6563,2010,10,1,10,274.00,13.00,19.00,1020.00,NW,1.79,0.00,0.00
6564,2010,10,1,11,266.00,13.00,20.00,1019.00,CV,0.89,0.00,0.00
6565,2010,10,1,12,225.00,14.00,21.00,1018.00,SE,1.79,0.00,0.00
6566,2010,10,1,13,194.00,14.00,24.00,1018.00,CV,0.89,0.00,0.00
6567,2010,10,1,14,203.00,15.00,23.00,1017.00,SE,1.79,0.00,0.00
6568,2010,10,1,15,224.00,15.00,23.00,1016.00,CV,0.89,0.00,0.00
6569,2010,10,1,16,234.00,16.00,23.00,1016.00,CV,1.78,0.00,0.00
6570,2010,10,1,17,259.00,16.00,22.00,1015.00,SE,0.89,0.00,0.00
6571,2010,10,1,18,247.00,17.00,20.00,1016.00,CV,0.89,0.00,0.00
6572,2010,10,1,19,266.00,17.00,20.00,1016.00,CV,1.34,0.00,0.00
6573,2010,10,1,20,237.00,17.00,21.00,1016.00,SE,1.79,0.00,0.00
6574,2010,10,1,21,243.00,16.00,21.00,1015.00,SE,3.58,0.00,0.00
6575,2010,10,1,22,242.00,15.00,19.00,1016.00,NW,3.13,0.00,0.00
6576,2010,10,1,23,256.00,16.00,19.00,1015.00,NW,6.26,0.00,1.00
6577,2010,10,2,0,168.00,15.00,18.00,1015.00,NW,10.28,0.00,2.00
6578,2010,10,2,1,74.00,15.00,16.00,1015.00,NE,3.13,0.00,3.00
6579,2010,10,2,2,67.00,15.00,16.00,1015.00,SE,3.13,0.00,4.00
6580,2010,10,2,3,80.00,15.00,16.00,1014.00,CV,0.89,0.00,5.00
6581,2010,10,2,4,75.00,16.00,16.00,1014.00,NW,1.79,0.00,6.00
6582,2010,10,2,5,54.00,16.00,16.00,1014.00,NW,4.92,0.00,7.00
6583,2010,10,2,6,47.00,15.00,16.00,1014.00,NW,6.71,0.00,8.00
6584,2010,10,2,7,51.00,15.00,16.00,1013.00,NW,9.84,0.00,0.00
6585,2010,10,2,8,47.00,15.00,16.00,1013.00,NW,12.97,0.00,0.00
6586,2010,10,2,9,34.00,15.00,18.00,1013.00,NW,14.76,0.00,0.00
6587,2010,10,2,10,22.00,12.00,20.00,1013.00,NW,22.81,0.00,0.00
6588,2010,10,2,11,9.00,10.00,21.00,1013.00,NW,31.75,0.00,0.00
6589,2010,10,2,12,11.00,10.00,21.00,1012.00,NW,41.58,0.00,0.00
6590,2010,10,2,13,12.00,9.00,21.00,1012.00,NW,51.41,0.00,0.00
6591,2010,10,2,14,11.00,9.00,21.00,1011.00,NW,59.46,0.00,0.00
6592,2010,10,2,15,7.00,7.00,20.00,1012.00,NW,68.40,0.00,0.00
6593,2010,10,2,16,3.00,7.00,19.00,1012.00,NW,78.23,0.00,0.00
6594,2010,10,2,17,5.00,8.00,18.00,1012.00,NW,87.17,0.00,0.00
6595,2010,10,2,18,7.00,8.00,17.00,1013.00,NW,96.11,0.00,0.00
6596,2010,10,2,19,6.00,8.00,17.00,1014.00,NW,104.16,0.00,0.00
6597,2010,10,2,20,10.00,8.00,16.00,1015.00,NW,108.18,0.00,0.00
6598,2010,10,2,21,13.00,8.00,16.00,1015.00,NW,113.10,0.00,0.00
6599,2010,10,2,22,16.00,9.00,14.00,1015.00,NW,114.89,0.00,0.00
6600,2010,10,2,23,12.00,8.00,13.00,1015.00,NW,118.02,0.00,0.00
6601,2010,10,3,0,12.00,7.00,13.00,1015.00,NW,122.04,0.00,0.00
6602,2010,10,3,1,13.00,7.00,13.00,1015.00,NW,125.17,0.00,0.00
6603,2010,10,3,2,12.00,7.00,14.00,1015.00,NW,128.30,0.00,0.00
6604,2010,10,3,3,12.00,5.00,14.00,1015.00,NW,131.43,0.00,0.00
6605,2010,10,3,4,13.00,3.00,15.00,1015.00,NW,138.58,0.00,0.00
6606,2010,10,3,5,12.00,3.00,16.00,1015.00,NW,144.39,0.00,0.00
6607,2010,10,3,6,12.00,3.00,16.00,1015.00,NW,149.31,0.00,0.00
6608,2010,10,3,7,13.00,3.00,16.00,1016.00,NW,156.46,0.00,0.00
6609,2010,10,3,8,10.00,2.00,17.00,1016.00,NW,165.40,0.00,0.00
6610,2010,10,3,9,12.00,0.00,18.00,1017.00,NW,174.34,0.00,0.00
6611,2010,10,3,10,13.00,0.00,18.00,1017.00,NW,184.17,0.00,0.00
6612,2010,10,3,11,12.00,0.00,19.00,1017.00,NW,193.11,0.00,0.00
6613,2010,10,3,12,11.00,1.00,21.00,1016.00,NW,202.94,0.00,0.00
6614,2010,10,3,13,11.00,-1.00,22.00,1015.00,NW,211.88,0.00,0.00
6615,2010,10,3,14,10.00,-2.00,23.00,1015.00,NW,219.93,0.00,0.00
6616,2010,10,3,15,8.00,0.00,23.00,1015.00,NW,228.87,0.00,0.00
6617,2010,10,3,16,6.00,0.00,23.00,1015.00,NW,237.81,0.00,0.00
6618,2010,10,3,17,5.00,2.00,22.00,1016.00,NW,245.86,0.00,0.00
6619,2010,10,3,18,6.00,2.00,21.00,1016.00,NW,253.91,0.00,0.00
6620,2010,10,3,19,8.00,2.00,20.00,1017.00,NW,261.96,0.00,0.00
6621,2010,10,3,20,7.00,2.00,19.00,1018.00,NW,269.11,0.00,0.00
6622,2010,10,3,21,7.00,4.00,13.00,1018.00,NW,272.24,0.00,0.00
6623,2010,10,3,22,8.00,3.00,16.00,1018.00,NW,275.37,0.00,0.00
6624,2010,10,3,23,7.00,4.00,14.00,1018.00,NW,278.50,0.00,0.00
6625,2010,10,4,0,9.00,6.00,11.00,1018.00,NE,3.13,0.00,0.00
6626,2010,10,4,1,23.00,6.00,11.00,1018.00,NW,0.89,0.00,0.00
6627,2010,10,4,2,21.00,6.00,10.00,1018.00,NW,2.68,0.00,0.00
6628,2010,10,4,3,25.00,6.00,9.00,1018.00,NW,6.70,0.00,0.00
6629,2010,10,4,4,22.00,6.00,9.00,1018.00,NW,9.83,0.00,0.00
6630,2010,10,4,5,14.00,5.00,9.00,1019.00,NW,11.62,0.00,0.00
6631,2010,10,4,6,22.00,6.00,9.00,1019.00,NW,13.41,0.00,0.00
6632,2010,10,4,7,27.00,7.00,9.00,1020.00,NW,15.20,0.00,0.00
6633,2010,10,4,8,22.00,6.00,14.00,1020.00,NE,1.79,0.00,0.00
6634,2010,10,4,9,14.00,5.00,17.00,1020.00,NE,4.92,0.00,0.00
6635,2010,10,4,10,19.00,4.00,19.00,1020.00,CV,0.89,0.00,0.00
6636,2010,10,4,11,15.00,5.00,20.00,1020.00,CV,1.78,0.00,0.00
6637,2010,10,4,12,17.00,5.00,22.00,1019.00,CV,3.57,0.00,0.00
6638,2010,10,4,13,21.00,6.00,23.00,1017.00,CV,4.46,0.00,0.00
6639,2010,10,4,14,24.00,6.00,23.00,1017.00,SE,1.79,0.00,0.00
6640,2010,10,4,15,24.00,6.00,23.00,1016.00,SE,4.92,0.00,0.00
6641,2010,10,4,16,26.00,7.00,23.00,1016.00,SE,8.05,0.00,0.00
6642,2010,10,4,17,24.00,8.00,22.00,1015.00,SE,11.18,0.00,0.00
6643,2010,10,4,18,25.00,8.00,20.00,1015.00,SE,14.31,0.00,0.00
6644,2010,10,4,19,27.00,10.00,17.00,1016.00,CV,0.89,0.00,0.00
6645,2010,10,4,20,38.00,11.00,14.00,1016.00,SE,0.89,0.00,0.00
6646,2010,10,4,21,47.00,10.00,13.00,1017.00,CV,0.89,0.00,0.00
6647,2010,10,4,22,41.00,11.00,13.00,1017.00,SE,0.89,0.00,0.00
6648,2010,10,4,23,42.00,10.00,13.00,1016.00,SE,1.78,0.00,0.00
6649,2010,10,5,0,85.00,9.00,12.00,1016.00,CV,0.89,0.00,0.00
6650,2010,10,5,1,88.00,10.00,11.00,1016.00,NE,0.89,0.00,0.00
6651,2010,10,5,2,90.00,8.00,9.00,1016.00,NW,1.79,0.00,0.00
6652,2010,10,5,3,73.00,8.00,9.00,1016.00,NE,1.79,0.00,0.00
6653,2010,10,5,4,57.00,9.00,10.00,1016.00,NW,1.79,0.00,0.00
6654,2010,10,5,5,50.00,8.00,9.00,1016.00,NW,4.92,0.00,0.00
6655,2010,10,5,6,43.00,8.00,10.00,1016.00,NW,8.05,0.00,0.00
6656,2010,10,5,7,52.00,9.00,10.00,1016.00,NW,9.84,0.00,0.00
6657,2010,10,5,8,52.00,11.00,14.00,1016.00,NW,12.97,0.00,0.00
6658,2010,10,5,9,31.00,10.00,17.00,1016.00,NE,1.79,0.00,0.00
6659,2010,10,5,10,38.00,10.00,19.00,1016.00,NW,1.79,0.00,0.00
6660,2010,10,5,11,44.00,10.00,21.00,1015.00,NW,3.58,0.00,0.00
6661,2010,10,5,12,39.00,9.00,23.00,1014.00,CV,0.89,0.00,0.00
6662,2010,10,5,13,43.00,9.00,25.00,1013.00,CV,1.78,0.00,0.00
6663,2010,10,5,14,55.00,10.00,26.00,1013.00,SE,3.13,0.00,0.00
6664,2010,10,5,15,56.00,10.00,26.00,1012.00,SE,7.15,0.00,0.00
6665,2010,10,5,16,60.00,11.00,25.00,1012.00,SE,10.28,0.00,0.00
6666,2010,10,5,17,72.00,12.00,24.00,1011.00,SE,12.07,0.00,0.00
6667,2010,10,5,18,80.00,13.00,20.00,1012.00,SE,13.86,0.00,0.00
6668,2010,10,5,19,99.00,13.00,18.00,1012.00,CV,0.89,0.00,0.00
6669,2010,10,5,20,133.00,14.00,16.00,1013.00,CV,1.78,0.00,0.00
6670,2010,10,5,21,166.00,13.00,15.00,1013.00,CV,2.67,0.00,0.00
6671,2010,10,5,22,152.00,13.00,16.00,1013.00,SE,1.79,0.00,0.00
6672,2010,10,5,23,192.00,13.00,14.00,1014.00,CV,0.89,0.00,0.00
6673,2010,10,6,0,206.00,11.00,13.00,1014.00,NE,0.89,0.00,0.00
6674,2010,10,6,1,260.00,12.00,13.00,1014.00,CV,0.89,0.00,0.00
6675,2010,10,6,2,217.00,12.00,12.00,1014.00,NE,0.89,0.00,0.00
6676,2010,10,6,3,170.00,12.00,12.00,1014.00,CV,0.89,0.00,0.00
6677,2010,10,6,4,151.00,11.00,12.00,1013.00,NW,1.79,0.00,0.00
6678,2010,10,6,5,136.00,11.00,12.00,1014.00,CV,0.89,0.00,0.00
6679,2010,10,6,6,115.00,10.00,11.00,1014.00,NW,0.89,0.00,0.00
6680,2010,10,6,7,144.00,11.00,11.00,1014.00,NW,2.68,0.00,0.00
6681,2010,10,6,8,154.00,13.00,14.00,1015.00,NW,4.47,0.00,0.00
6682,2010,10,6,9,198.00,14.00,17.00,1014.00,CV,0.89,0.00,0.00
6683,2010,10,6,10,252.00,13.00,19.00,1014.00,CV,1.78,0.00,0.00
6684,2010,10,6,11,263.00,13.00,22.00,1014.00,CV,2.67,0.00,0.00
6685,2010,10,6,12,243.00,13.00,23.00,1013.00,CV,3.56,0.00,0.00
6686,2010,10,6,13,217.00,14.00,24.00,1013.00,SE,1.79,0.00,0.00
6687,2010,10,6,14,256.00,14.00,25.00,1012.00,SE,4.92,0.00,0.00
6688,2010,10,6,15,284.00,14.00,25.00,1012.00,SE,8.05,0.00,0.00
6689,2010,10,6,16,252.00,15.00,24.00,1012.00,SE,11.18,0.00,0.00
6690,2010,10,6,17,264.00,15.00,22.00,1012.00,SE,12.97,0.00,0.00
6691,2010,10,6,18,320.00,16.00,19.00,1012.00,SE,14.76,0.00,0.00
6692,2010,10,6,19,372.00,15.00,17.00,1013.00,NE,0.89,0.00,0.00
6693,2010,10,6,20,435.00,16.00,16.00,1014.00,CV,0.89,0.00,0.00
6694,2010,10,6,21,503.00,14.00,15.00,1014.00,SE,0.89,0.00,0.00
6695,2010,10,6,22,534.00,15.00,15.00,1014.00,NE,0.89,0.00,0.00
6696,2010,10,6,23,506.00,15.00,15.00,1014.00,NE,1.78,0.00,0.00
6697,2010,10,7,0,505.00,14.00,15.00,1015.00,NE,2.67,0.00,0.00
6698,2010,10,7,1,465.00,13.00,14.00,1015.00,CV,0.89,0.00,0.00
6699,2010,10,7,2,468.00,13.00,13.00,1015.00,NE,0.89,0.00,0.00
6700,2010,10,7,3,449.00,12.00,13.00,1014.00,NE,1.78,0.00,0.00
6701,2010,10,7,4,418.00,12.00,12.00,1014.00,CV,0.89,0.00,0.00
6702,2010,10,7,5,405.00,12.00,13.00,1015.00,CV,1.78,0.00,0.00
6703,2010,10,7,6,374.00,12.00,12.00,1015.00,NE,0.89,0.00,0.00
6704,2010,10,7,7,388.00,12.00,13.00,1016.00,NE,1.78,0.00,0.00
6705,2010,10,7,8,384.00,14.00,15.00,1016.00,CV,0.89,0.00,0.00
6706,2010,10,7,9,384.00,14.00,16.00,1017.00,NE,1.79,0.00,0.00
6707,2010,10,7,10,381.00,15.00,18.00,1017.00,CV,0.89,0.00,0.00
6708,2010,10,7,11,359.00,13.00,20.00,1017.00,SE,1.79,0.00,0.00
6709,2010,10,7,12,369.00,13.00,21.00,1016.00,CV,0.89,0.00,0.00
6710,2010,10,7,13,355.00,13.00,22.00,1015.00,SE,1.79,0.00,0.00
6711,2010,10,7,14,348.00,13.00,22.00,1015.00,SE,4.92,0.00,0.00
6712,2010,10,7,15,344.00,13.00,23.00,1015.00,SE,8.05,0.00,0.00
6713,2010,10,7,16,330.00,13.00,23.00,1015.00,SE,11.18,0.00,0.00
6714,2010,10,7,17,279.00,14.00,22.00,1015.00,SE,12.07,0.00,0.00
6715,2010,10,7,18,252.00,15.00,18.00,1015.00,CV,0.89,0.00,0.00
6716,2010,10,7,19,287.00,15.00,17.00,1016.00,CV,1.34,0.00,0.00
6717,2010,10,7,20,327.00,14.00,16.00,1016.00,SE,0.89,0.00,0.00
6718,2010,10,7,21,365.00,14.00,15.00,1016.00,SE,1.78,0.00,0.00
6719,2010,10,7,22,391.00,14.00,14.00,1017.00,NE,0.89,0.00,0.00
6720,2010,10,7,23,423.00,14.00,14.00,1017.00,CV,0.89,0.00,0.00
6721,2010,10,8,0,429.00,14.00,14.00,1017.00,NE,0.89,0.00,0.00
6722,2010,10,8,1,439.00,13.00,14.00,1016.00,CV,0.89,0.00,0.00
6723,2010,10,8,2,458.00,11.00,12.00,1016.00,NE,0.89,0.00,0.00
6724,2010,10,8,3,436.00,12.00,12.00,1016.00,CV,0.45,0.00,0.00
6725,2010,10,8,4,431.00,12.00,12.00,1016.00,NW,0.89,0.00,0.00
6726,2010,10,8,5,408.00,11.00,11.00,1016.00,CV,0.89,0.00,0.00
6727,2010,10,8,6,387.00,11.00,11.00,1016.00,CV,1.34,0.00,0.00
6728,2010,10,8,7,349.00,13.00,12.00,1016.00,NW,0.89,0.00,0.00
6729,2010,10,8,8,332.00,13.00,13.00,1017.00,NE,0.89,0.00,0.00
6730,2010,10,8,9,348.00,14.00,15.00,1017.00,NE,2.68,0.00,0.00
6731,2010,10,8,10,350.00,15.00,17.00,1017.00,CV,0.89,0.00,0.00
6732,2010,10,8,11,344.00,15.00,19.00,1016.00,CV,1.78,0.00,0.00
6733,2010,10,8,12,369.00,15.00,20.00,1016.00,SE,1.79,0.00,0.00
6734,2010,10,8,13,406.00,14.00,22.00,1015.00,SE,3.58,0.00,0.00
6735,2010,10,8,14,422.00,14.00,23.00,1014.00,SE,5.37,0.00,0.00
6736,2010,10,8,15,310.00,12.00,24.00,1013.00,SE,7.16,0.00,0.00
6737,2010,10,8,16,175.00,10.00,24.00,1013.00,SE,11.18,0.00,0.00
6738,2010,10,8,17,253.00,12.00,21.00,1013.00,SE,12.97,0.00,0.00
6739,2010,10,8,18,263.00,13.00,18.00,1013.00,CV,0.89,0.00,0.00
6740,2010,10,8,19,223.00,13.00,16.00,1013.00,CV,1.78,0.00,0.00
6741,2010,10,8,20,400.00,13.00,14.00,1013.00,NE,0.89,0.00,0.00
6742,2010,10,8,21,470.00,13.00,14.00,1013.00,CV,0.89,0.00,0.00
6743,2010,10,8,22,459.00,13.00,14.00,1013.00,CV,1.78,0.00,0.00
6744,2010,10,8,23,378.00,13.00,14.00,1013.00,SE,1.79,0.00,0.00
6745,2010,10,9,0,290.00,13.00,14.00,1013.00,SE,2.68,0.00,0.00
6746,2010,10,9,1,290.00,12.00,13.00,1013.00,SE,3.57,0.00,0.00
6747,2010,10,9,2,287.00,11.00,12.00,1013.00,SE,4.46,0.00,0.00
6748,2010,10,9,3,283.00,12.00,12.00,1012.00,CV,0.89,0.00,0.00
6749,2010,10,9,4,283.00,11.00,12.00,1012.00,CV,1.78,0.00,0.00
6750,2010,10,9,5,337.00,11.00,12.00,1012.00,CV,2.67,0.00,0.00
6751,2010,10,9,6,329.00,11.00,11.00,1012.00,CV,3.12,0.00,0.00
6752,2010,10,9,7,311.00,10.00,11.00,1012.00,NW,0.89,0.00,0.00
6753,2010,10,9,8,318.00,12.00,13.00,1012.00,NE,0.89,0.00,0.00
6754,2010,10,9,9,335.00,12.00,14.00,1012.00,CV,0.89,0.00,0.00
6755,2010,10,9,10,324.00,12.00,16.00,1012.00,CV,1.78,0.00,0.00
6756,2010,10,9,11,307.00,13.00,17.00,1011.00,CV,2.67,0.00,0.00
6757,2010,10,9,12,323.00,13.00,19.00,1011.00,CV,3.56,0.00,0.00
6758,2010,10,9,13,350.00,13.00,20.00,1010.00,SE,1.79,0.00,0.00
6759,2010,10,9,14,374.00,14.00,20.00,1009.00,SE,3.58,0.00,0.00
6760,2010,10,9,15,396.00,14.00,21.00,1009.00,SE,5.37,0.00,0.00
6761,2010,10,9,16,435.00,14.00,21.00,1008.00,CV,0.89,0.00,0.00
6762,2010,10,9,17,412.00,15.00,20.00,1008.00,SE,0.89,0.00,0.00
6763,2010,10,9,18,449.00,14.00,17.00,1009.00,NE,0.89,0.00,0.00
6764,2010,10,9,19,429.00,14.00,16.00,1009.00,NW,1.79,0.00,0.00
6765,2010,10,9,20,411.00,14.00,15.00,1010.00,NW,2.68,0.00,0.00
